dataset,c1,c2,c3,c4,c5,f2,l1_a,l1_b,l2_a,l2_b,l3_a,l3_b,m2,m5,r2_a,r2_b,s1,s2,s3,s4,s5,s6,s7,t2,t3,t4
poly_5_10_1.0_44,0.30551661406645625,0.21929552038208153,0.49,0.722,0.034509472065705205,0.5902938627854449,0.8385274172583934,0.8385274172583934,1.1056824039654185,1.1056824039654185,0.7797831405429643,0.7844671100028667,0.4856431229378728,0.0030574232282203346,0.5436295121966915,0.5436295121966915,1.4006430547876776,1.21128119240449,1.5555511856950175,0.8043615470953563,0.1557339862222256,True,False,50.0,0.0,0.0
sin_3_1_0.0_45,0.16985520742082968,0.16985520742082968,0.538,0.926,0.0,1.0,0.5987949073775606,0.5987949073775606,0.461066511502225,0.461066511502225,0.5992326031867603,0.5942845467102034,1.0,0.0,0.033487268893976574,0.033487268893976574,0.023866583569231162,0.30646346637354854,0.38630563144709223,0.6067167475335568,791.1193171381165,False,True,500.0,0.0,0.0
sin_3_1_0.5_39,0.12373700694802778,0.12373700694802778,0.542,0.932,0.0,1.0,0.7105568843349873,0.7105568843349873,0.719855060239227,0.719855060239227,0.7058887668629603,0.7031238794728648,1.0,0.0,0.012911647565325701,0.012911647565325701,0.5411308183884904,0.329950467659946,0.7399986756938373,0.8172921866033298,-50.97308387821966,False,True,500.0,0.0,0.0
poly_3_1_0.2_6,0.7246505466021864,0.7246505466021864,0.202,0.606,0.0,1.0,0.1589638382068066,0.1589638382068066,0.040343283406160384,0.040343283406160384,0.14390959826711341,0.14355308395087416,1.0,0.0,0.5185702962199517,0.5185702962199517,0.2212951608754286,0.21374687866938577,0.2796378336388242,0.19794331206915572,0.33561086023025744,False,False,500.0,0.0,0.0
poly_5_2_0.0_42,0.8063558974235896,0.6653829815319261,0.078,0.834,0.011974324046176791,0.6092312624531591,0.2384897524161215,0.2384897524161215,0.08575305948971595,0.08575305948971595,0.2690936718513393,0.26381998178912064,0.7101984689220815,0.0,0.8909040551654783,0.8909040551654783,0.06573894253252927,0.32283197308122263,0.570060284533103,0.1409609010241777,0.28954191023120385,True,False,250.0,0.0,0.0
poly_3_2_0.2_38,0.574188952755811,0.5335990783963136,0.352,0.546,0.0458651206221511,0.815054091574597,0.16515542524018245,0.16515542524018245,0.04353401991646522,0.04353401991646522,0.1534684873411961,0.1533188751238829,0.9715231843886016,0.0,0.6082197267936553,0.6082197267936553,0.23255898490890803,0.43729219967175664,0.3017469841786569,0.20124441847940971,0.1798910651169889,True,False,250.0,0.0,0.0
poly_3_1_0.5_15,0.6766837627350509,0.6766837627350509,0.256,0.838,0.0,1.0,0.39484575288912355,0.39484575288912355,0.24030037527379913,0.24030037527379913,0.36876158670840603,0.36589766973736704,1.0,0.0,0.4535876023539206,0.4535876023539206,0.5456747544108907,0.22438164926136137,0.6699388985641065,0.5061425415012281,0.42686942273623957,True,False,500.0,0.0,0.0
poly_1_1_0.0_44,1.0,1.0,0.0,0.0,0.0,1.0,2.453592884421596e-17,2.453592884421596e-17,1.5099290763995929e-33,1.5099290763995929e-33,4.8316383744361425e-05,0.016430792385308653,1.0,0.0,1.0,1.0,0.00013585643894834627,0.0020059987485774883,0.011028089019695415,7.377733699325648e-05,0.05539437702665982,False,False,500.0,0.0,0.0
poly_5_1_0.2_48,0.7914948459793838,0.7914948459793838,0.124,0.7,0.0,1.0,0.19885152052425148,0.19885152052425148,0.06139114836122401,0.06139114836122401,0.17226426037462164,0.173446728599719,1.0,0.0,0.644974179363031,0.644974179363031,0.23109361057262595,0.180242768969102,0.33891245324547276,0.21288767743826437,0.3502727018893664,True,False,500.0,0.0,0.0
poly_3_2_0.0_36,0.7385492901971608,0.7201521606086424,0.206,0.662,0.08424423134895764,0.8746289751063283,0.06207313888756662,0.06207313888756662,0.00532398302171514,0.00532398302171514,0.09382779916282855,0.09508170983370817,0.95561085778249,0.0,0.9745540661698129,0.9745540661698129,0.029531854595852856,0.30040838025797123,0.25463372413811863,0.0674429974178318,0.19261753487763233,False,False,250.0,0.0,0.0
poly_5_5_0.1_37,0.6252270769083076,0.3914077544310177,0.302,0.678,0.039253095331096895,0.42278210870154515,0.2892593476434464,0.2892593476434464,0.12975770729755692,0.12975770729755692,0.3277078506081897,0.324617559906303,0.48855291022083425,0.00420683570319179,0.874221891389015,0.874221891389015,0.3621996585682902,0.7610242979912989,0.7469329272421588,0.3358217122592906,0.2175183562607812,True,False,100.0,0.0,0.0
poly_5_10_1.0_8,0.3616480385921544,0.23872595010380043,0.458,0.708,0.042229405786320624,0.4900102234112408,0.866425147477629,0.866425147477629,1.1923346592283255,1.1923346592283255,0.8369246926885942,0.8409727699969087,0.5098703712520429,0.003744050346276088,0.6103541635251906,0.6103541635251906,1.378226301154491,1.2215511894452042,1.6595915125767235,0.7926363491444092,0.22099668751655208,True,False,50.0,0.0,0.0
poly_3_10_1.0_24,0.3256441505766023,0.19737221988887954,0.474,0.632,0.04107538796454986,0.414192435601919,0.7757697746891902,0.7757697746891902,0.9450124017795841,0.9450124017795841,0.7247393610182858,0.7307214374758022,0.3071676904557771,0.003173343256820095,0.44083648510232565,0.44083648510232565,1.1721840983010203,1.2433602876619145,1.2696171164364167,0.7019322546251314,0.15627541354376417,True,False,50.0,0.0,0.0
sin_3_1_0.2_22,0.014839163356653425,0.014839163356653425,0.558,0.93,0.0,1.0,0.6574515940570136,0.6574515940570136,0.550981488692584,0.550981488692584,0.6557772583352991,0.6546361789979922,1.0,0.0,8.945326116993613e-05,8.945326116993613e-05,0.21644192711605648,0.3279587168156058,0.5514479784990722,0.6459897849925363,-19.1511640615546,False,True,500.0,0.0,0.0
poly_5_5_0.5_46,0.5088319873279493,0.3655069852279409,0.398,0.758,0.03559591286571753,0.528122137210054,0.5178090894412171,0.5178090894412171,0.43346332321622183,0.43346332321622183,0.5375172076818467,0.5379857818172242,0.455670122671506,0.0030541810785878693,0.7299092915263383,0.7299092915263383,0.7147522034802846,0.8250014190984408,1.0266389570281413,0.6673938471499944,0.23580021420194733,True,False,100.0,0.0,0.0
poly_5_10_0.5_23,0.42935269341077364,0.2560084384337537,0.434,0.64,0.03643871146169788,0.39395403630417103,0.5364814265726595,0.5364814265726595,0.43632806204940333,0.43632806204940333,0.5458143379743129,0.546345923909938,0.3853214867078365,0.002068371168417977,0.8083283679295543,0.8083283679295543,0.9292119140128463,1.200541238193821,1.3346608590936395,0.6099120007143586,0.151707623105971,True,False,50.0,0.0,0.0
poly_1_5_0.0_27,0.5531204204816819,0.4232639074556298,0.344,0.282,0.04101109258098988,0.6285579622064414,5.337952302397752e-16,5.337952302397752e-16,5.431307332446666e-31,5.431307332446666e-31,0.07654795031717657,0.07746153065866115,0.5890508856207227,0.000162632925239462,1.0,1.0,0.08410419935281266,0.7719950134283391,0.2169759724606553,0.08642999054390643,0.07766707038857068,True,False,100.0,0.0,0.0
sin_3_5_0.5_8,0.1072007488029952,0.041630393721574885,0.558,0.91,0.0364546215139541,0.25233398499808896,1.3332030820193133,1.3332030820193133,2.711735726377634,2.711735726377634,1.3171479230307763,1.3127610983255593,0.6866825309254969,0.0009434800915354609,0.016123353045635058,0.016123353045635058,1.8394920389839142,0.8643287222597742,1.7782430827541036,1.577065211402516,65.0950353540236,True,True,100.0,0.0,0.0
sin_3_1_1.0_29,0.10253570614282456,0.10253570614282456,0.598,0.952,0.0,1.0,1.0412052822727946,1.0412052822727946,1.6407065447520404,1.6407065447520404,1.0341239425363495,1.0294558688420186,1.0,0.0,0.005994805377990908,0.005994805377990908,1.1496067775490684,0.31609156900230867,1.3132195193477787,1.2791407951338836,68.89703241954759,True,True,500.0,0.0,0.0
sin_3_1_0.5_34,0.014541466165864662,0.014541466165864662,0.61,0.918,0.0,1.0,0.7269294555428583,0.7269294555428583,0.7539927294790998,0.7539927294790998,0.7236005907299542,0.7238813982859542,1.0,0.0,0.00020316456633440172,0.00020316456633440172,0.5587600477308537,0.31042398899447904,0.7378002290697427,0.8087064347228163,-3102.848044201774,False,True,500.0,0.0,0.0
sin_1_5_1.0_33,0.32628754515018055,0.18778107112428447,0.56,0.812,0.04763377390430864,0.35322222544718196,1.3365205641900995,1.3365205641900995,2.761900670952203,2.761900670952203,1.2841354709664583,1.2922750903988622,0.6940584720254517,0.002956957929304653,0.21539941724613998,0.21539941724613998,1.358452246712765,0.8510294631138304,1.6494932373335622,1.33603407687302,-38.923116228220096,True,True,100.0,0.0,0.0
poly_3_2_0.2_42,0.7092974931899728,0.6304082176328706,0.22,0.692,0.02124155507520653,0.7362957897096258,0.18439633058947746,0.18439633058947746,0.05326706287984247,0.05326706287984247,0.18388331554437803,0.18360135705455854,0.8632574894944252,0.00027402408896597027,0.8142749670713431,0.8142749670713431,0.24477189029601384,0.3754242367982131,0.43504124764686586,0.21228513643410452,0.24018978007858477,False,False,250.0,0.0,0.0
sin_1_5_0.5_12,0.27983468733874933,0.20508809715238857,0.502,0.816,0.027127570953869327,0.5982651577258309,1.0940955835388622,1.0940955835388622,1.8686883580115519,1.8686883580115519,1.0491864465798268,1.0438856521161497,0.7205776317279765,0.0011356457887008568,0.2391309702472254,0.2391309702472254,0.996240901477358,0.8584390051462518,1.3390815946101975,1.112160569553419,19.552903999601238,False,True,100.0,0.0,0.0
sin_3_2_0.2_9,0.042792651170604684,0.038168984675938704,0.572,0.888,0.015570863118453444,0.9205220519387693,0.830064926702972,0.830064926702972,1.0469077300790675,1.0469077300790675,0.8276044963703325,0.8259144247140108,0.9801871779330757,0.0027781557571906488,0.0026788928288257186,0.0026788928288257186,0.4267883526396542,0.5438029192246226,0.7305558672440909,0.9353722156902201,49.03130293498682,False,True,250.0,0.0,0.0
poly_3_10_0.0_9,0.42700174000696,0.27952825411301646,0.422,0.514,0.03081559829490858,0.43635201372818333,0.18710111985293462,0.18710111985293462,0.054768167576182275,0.054768167576182275,0.25320769433338436,0.2529418997178164,0.4368927511063421,0.0033123070506795287,0.9147770529218948,0.9147770529218948,0.45332944188011753,1.1974144406421126,0.6326043116571315,0.2697694692741972,0.08805995819590481,True,False,50.0,0.0,0.0
sin_3_1_0.0_34,0.10309193236772946,0.10309193236772946,0.558,0.942,0.0,1.0,0.6356788158891632,0.6356788158891632,0.5000228111431205,0.5000228111431205,0.6358761538593439,0.6343231493370118,1.0,0.0,0.013546981015772008,0.013546981015772008,0.02393759612994634,0.3113275610107946,0.413404942516678,0.5865123581877761,-43.819094853624826,False,True,500.0,0.0,0.0
sin_3_5_0.0_40,0.15899737198948793,0.06692862611450445,0.554,0.896,0.040080196157155516,0.2869951375686011,1.3003580325036546,1.3003580325036546,2.56969050609798,2.56969050609798,1.2861905155200128,1.284559275559656,0.7832094595746305,0.0022370479635018953,0.03619374947849341,0.03619374947849341,1.8184535011422343,0.8675535917052467,1.745409458782724,1.513065733944437,84.95198812339537,True,True,100.0,0.0,0.0
poly_1_2_0.1_48,0.5760838083352333,0.40144317377269506,0.358,0.19,0.021887468730659363,0.5650319374965872,0.07481393952073725,0.07481393952073725,0.008596027759211372,0.008596027759211372,0.07106138407873924,0.07112425839271455,0.655728398877401,0.0,0.3989743642028172,0.3989743642028172,0.10760313465843752,0.45068130670181844,0.12223888144927007,0.09899478051887925,0.06935001077813151,True,False,250.0,0.0,0.0
poly_3_1_0.1_43,0.9352488929955719,0.9352488929955719,0.0,0.354,0.0,1.0,0.08341991175381282,0.08341991175381282,0.010985235566747038,0.010985235566747038,0.0697310366534946,0.06970082447233787,1.0,0.0,0.8597798531099422,0.8597798531099422,0.11413882694288409,0.11723955774422315,0.2087525690904246,0.10379011332617341,0.2178282983150338,False,False,500.0,0.0,0.0
sin_3_10_0.5_8,0.19195343981375926,0.038055665822663294,0.542,0.89,0.042239230904732375,0.12018300529925077,1.800604736159054,1.800604736159054,5.071688677609631,5.071688677609631,1.7825243923493572,1.779763815899285,0.468691016347704,0.0025750096447229205,0.04526931394674305,0.04526931394674305,2.613583347012786,1.286067311770877,2.663330297145733,1.8011022913450876,32.67790961948177,True,True,50.0,0.0,0.0
poly_1_10_0.1_0,0.5387783471133885,0.2565465013860055,0.342,0.394,0.03533036558002667,0.3019581261651604,0.07922901084227282,0.07922901084227282,0.009789862129963977,0.009789862129963977,0.15482199658886223,0.15502888914756555,0.3120989329438437,0.002264843572225757,0.9641866278450535,0.9641866278450535,0.2835331706995156,1.1993685556136926,0.4396142613465066,0.1566212325151114,0.08537029633540544,True,False,50.0,0.0,0.0
sin_3_2_0.5_20,0.18142776571106284,0.10718226872907491,0.522,0.872,0.050910928213035576,0.5295614325221868,0.8900160069819881,0.8900160069819881,1.2155732844199136,1.2155732844199136,0.8833205333813327,0.8815365160934722,0.9669838129535324,0.006453039765335142,0.027667385133589684,0.027667385133589684,0.6628925025985591,0.5214131634522103,0.9144875390859213,1.0438185204506145,-21.4840150720896,True,True,250.0,0.0,0.0
poly_5_2_0.0_23,0.8952295009180037,0.6134850299401198,0.004,0.564,0.020087968681559078,0.5182842959935062,0.12479890271436937,0.12479890271436937,0.02483904276563044,0.02483904276563044,0.12826449228807502,0.12412391060086517,0.5338013449297363,0.0,0.9083484517911197,0.9083484517911197,0.040546378054237935,0.33504006870070724,0.3259592931310458,0.06599525311287884,0.2749248975522398,True,False,250.0,0.0,0.0
poly_1_10_0.1_13,0.43070543482173923,0.2818697514790059,0.422,0.404,0.03745846817488254,0.47311541008364844,0.07741011001000189,0.07741011001000189,0.0095034287643941,0.0095034287643941,0.19247034417686165,0.19220791511736537,0.37738081693915876,0.001868385878267261,0.9750652348668652,0.9750652348668652,0.3371766629399751,1.197069677250794,0.5267037774300372,0.2321738415673378,0.0765648575861743,True,False,50.0,0.0,0.0
sin_1_2_0.2_42,0.4412852531410126,0.41912850851403405,0.448,0.846,0.04819366903798976,0.8694186336695454,0.6150402234517558,0.6150402234517558,0.5883882827117832,0.5883882827117832,0.5818039547095212,0.5791149631897692,0.9637054515707668,0.0,0.4132195468490206,0.4132195468490206,0.2585380517561246,0.4298128899542711,0.7459313262112673,0.5301111842799459,-10.628416819301904,False,True,250.0,0.0,0.0
poly_5_1_0.5_1,0.5494893979575919,0.5494893979575919,0.334,0.86,0.0,1.0,0.42447769638828164,0.42447769638828164,0.2881624593040377,0.2881624593040377,0.3951309407514039,0.39796204391284046,1.0,0.0,0.3107976939210815,0.3107976939210815,0.5569822595895699,0.2603134608521297,0.6178009518027581,0.5665247542464528,0.831765823032475,True,False,500.0,0.0,0.0
sin_1_1_1.0_16,0.3119472957891831,0.3119472957891831,0.442,0.934,0.0,1.0,0.9737878671819311,0.9737878671819311,1.4882922928367357,1.4882922928367357,0.9513146476389501,0.9498331024321731,1.0,0.0,0.09052859879677222,0.09052859879677222,1.113856144289955,0.2900059662056066,1.3109611696555385,1.0425650331319183,159.08180158456375,True,True,500.0,0.0,0.0
sin_1_5_1.0_29,0.24086947547790188,0.16041671846687386,0.506,0.816,0.02997348353413492,0.5876910489050395,1.3267614808514654,1.3267614808514654,2.7624467220418967,2.7624467220418967,1.3000440390677677,1.3053030219280797,0.6695446770924504,0.002952712213603384,0.18418412643787607,0.18418412643787607,1.3846719582383316,0.8567569208578955,1.7671908852376,1.4055648144150186,-24.72681098961043,True,True,100.0,0.0,0.0
poly_5_10_0.5_49,0.44101318805275214,0.2687386941547766,0.43,0.682,0.03351440957768278,0.37667850337581427,0.5927621536636979,0.5927621536636979,0.5560655457353205,0.5560655457353205,0.6198916684660908,0.6204517269647938,0.389691437247155,0.0029267511168101228,0.7711234496611346,0.7711234496611346,1.0214915042001311,1.225199644354358,1.3549673331494458,0.6460392237855885,0.16986954306130278,True,False,50.0,0.0,0.0
poly_5_2_0.5_23,0.48758623834495335,0.32345495781983125,0.416,0.752,0.05549129956843057,0.5409988637775882,0.4241419613743458,0.4241419613743458,0.274337059376365,0.274337059376365,0.4042314566972954,0.4051656601314193,0.5673182647145252,0.006289264315592562,0.25697798353404855,0.25697798353404855,0.5899797587871219,0.4880591565909936,0.6261474584953851,0.535194838810889,0.8408533254743126,False,False,250.0,0.0,0.0
poly_5_10_0.5_32,0.3767012828051312,0.25692935091740365,0.438,0.64,0.03740280140974261,0.4678350750371704,0.5474512704332372,0.5474512704332372,0.4630326123038267,0.4630326123038267,0.5725584029972152,0.5725527709223348,0.45653835877608034,0.0022932960251250676,0.7556971853417511,0.7556971853417511,0.9183033160201982,1.216059912266802,1.267834804351317,0.6506622388627068,0.14326377378947697,True,False,50.0,0.0,0.0
poly_1_10_0.1_26,0.47923017292069164,0.23888346753387008,0.362,0.36,0.03855322426378132,0.3739218222859585,0.07281183473521498,0.07281183473521498,0.00861219805590556,0.00861219805590556,0.13562917285054363,0.1352455141503165,0.3167106082258152,0.002756256149791011,0.9592507919840408,0.9592507919840408,0.24971999806619166,1.2000393779422374,0.376398692859625,0.15248705431481696,0.07325642465389327,True,False,50.0,0.0,0.0
sin_3_2_1.0_21,0.1195877743510974,0.11906183624734498,0.552,0.884,0.06771091634952546,0.9631773187507566,1.0780956253466982,1.0780956253466982,1.8175922607006059,1.8175922607006059,1.0611631841904614,1.0607171663117878,0.9019685553672163,0.0,0.03602266358627482,0.03602266358627482,1.1943312670855273,0.5218323402121012,1.362192502200878,1.307736156713002,-35.298979632562585,True,True,250.0,0.0,0.0
sin_3_5_0.2_21,0.17622867291469166,0.0751754239016956,0.558,0.88,0.03283494554060225,0.2797183072575561,1.2992648457068503,1.2992648457068503,2.559745427920764,2.559745427920764,1.28208829582977,1.2795478114507584,0.7168223320412797,0.0025521443928489874,0.04897989363412003,0.04897989363412003,1.8150883009153183,0.8779664716691428,1.8172863065813998,1.5481540560633593,21.149925019961646,True,True,100.0,0.0,0.0
poly_3_5_0.1_9,0.6717767991071963,0.3867829935319741,0.25,0.518,0.028003930016966067,0.34188183439544745,0.1538822043380146,0.1538822043380146,0.035741873641864715,0.035741873641864715,0.1984446223172466,0.19788452470485507,0.36810051441027236,0.0027903058723468175,0.9071781161868724,0.9071781161868724,0.24140085348044343,0.7681647972890773,0.47506616134653623,0.22244826449430444,0.13433634956280768,True,False,100.0,0.0,0.0
